id_municipio,ID_Município,AR,AR_End,AR_Número,AR_Complemento,AR_Bairro,AR_CEP,AR_MunSede,AR_EndCompleto,AR_Tel,AR_URL,ID_GA,Num_GA,GA,GA_SecSec,GA_SecFuncao,GA_End,GA_Número,GA_Complemento,GA_Bairro,GA_CEP,GA_MunSede,GA_EndCompleto,GA_Telefone,GA_Email,GA_Link,GA_AtoCriacao,GA_AtoLink,ID_RP,RP_Num,RP_Nome,RP_UGRHI
3503901,3503901,Grande São Paulo III,Rua Riachuelo,115,,Centro,01007-904,São Paulo,"Rua Riachuelo, 115 - Centro, São Paulo, 01007-904",(11) 3119-9000,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/gd_saopaulo3/mapa_gdspIII,8,VIII,Núcleo Cabeceiras,Dr. Ricardo Manuel Castro,29º PJ de Guarulhos,Rua Riachuelo,115,"Ed. Aurora, 4º andar",Centro,01007-904,São Paulo,"Rua Riachuelo, 115, Ed. Aurora, 4º andar, Centro, São Paulo, 01007-904",(11) 3119-7144 / 3119-7190,gaemacabeceiras@mpsp.mp.br,http://www.mp.sp.gov.br/portal/page/portal/cao_urbanismo_e_meio_ambiente/rede_gaema/Cabeceiras,"Ato Normativo nº 683/11-PGJ, de 15/02/11",http://biblioteca.mp.sp.gov.br/PHL_IMG/Atos/683.pdf,,,,
3503950,3503950,São José do Rio Preto,Rua Voluntários de São Paulo,3539,,Centro,15015-200,São José do Rio Preto,"Rua Voluntários de São Paulo, 3539 - Centro, São José do Rio Preto, 15015-200",(17) 3121-4354,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_sao_jose/mapa_saojosedoriopreto,,,,,,,,,,,,,,,,,,9,IX,São José dos Dourados,UGRHI São José dos Dourados
3504008,3504008,Presidente Prudente,Rua Ribeiro de Barros,630,,Jardim Aviação,19020-430,Presidente Prudente,"Rua Ribeiro de Barros, 630 - Jardim Aviação, Presidente Prudente, 19020-430",(18) 3221-7156,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_pprudente/mapa_presidenteprudente,7,VII,Núcleo Médio Paranapanema,Dr. Sérgio Campanharo,6º PJ de Assis,Avenida Siqueira Campos,185,,Vila Operária,19804-010,Assis,"Avenida Siqueira Campos, 185, Vila Operária, Assis, 19804-010",(18) 3323-1775,gaemaparanapanema@mpsp.mp.br,http://www.mp.sp.gov.br/portal/page/portal/cao_urbanismo_e_meio_ambiente/rede_gaema/Medio_Paranapanema,"Ato Normativo nº 649/10-PGJ, de 17/06/10",http://biblioteca.mp.sp.gov.br/PHL_IMG/Atos/649.pdf,,,,
3504107,3504107,Campinas,Avenida Francisco Xavier de Arruda Camargo,340,,Jardim Santana,13088-902,Campinas,"Avenida Francisco Xavier de Arruda Camargo, 340 - Jardim Santana, Campinas, 13088-902",(19) 3578-8300,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_campinas/mapa_campinas,10,X,Núcleo PCJ-Atibaia (Não Instalado),,,,,,,,,,,,,"Ato Normativo nº 716/11-PGJ, de 05/10/11",http://biblioteca.mp.sp.gov.br/PHL_IMG/Atos/716.pdf,,,,
3504206,3504206,São José do Rio Preto,Rua Voluntários de São Paulo,3539,,Centro,15015-200,São José do Rio Preto,"Rua Voluntários de São Paulo, 3539 - Centro, São José do Rio Preto, 15015-200",(17) 3121-4354,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_sao_jose/mapa_saojosedoriopreto,,,,,,,,,,,,,,,,,,9,IX,São José dos Dourados,UGRHI São José dos Dourados
3504305,3504305,Bauru,Rua Afonso Pena,5-40,,,17060-250,Bauru,"Rua Afonso Pena, 5-40 - , Bauru, 17060-250",(14) 3222-3903 / 3222-6349 / 3222-6677,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_bauru/mapa_bauru,,,,,,,,,,,,,,,,,,8,VIII,Tietê/Batalha,UGRHI Tietê/Batalha
3504404,3504404,Araçatuba,Avenida Joaquim Pompeu de Toledo,1261,,Saudade,16020-277,Araçatuba,"Avenida Joaquim Pompeu de Toledo, 1261 - Saudade, Araçatuba, 16020-277",(18) 3303-7480,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_aracatuba/mapa_aracatuba,,,,,,,,,,,,,,,,,,10,X,Baixo Tietê,UGRHI Baixo Tietê
3504503,3504503,Bauru,Rua Afonso Pena,5-40,,,17060-250,Bauru,"Rua Afonso Pena, 5-40 - , Bauru, 17060-250",(14) 3222-3903 / 3222-6349 / 3222-6677,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_bauru/mapa_bauru,,,,,,,,,,,,,,,,,,6,VI,Alto Paranapanema,UGRHI Alto Paranapanema
3504602,3504602,São José do Rio Preto,Rua Voluntários de São Paulo,3539,,Centro,15015-200,São José do Rio Preto,"Rua Voluntários de São Paulo, 3539 - Centro, São José do Rio Preto, 15015-200",(17) 3121-4354,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_sao_jose/mapa_saojosedoriopreto,,,,,,,,,,,,,,,,,,7,VII,Turvo/Grande,UGRHI Turvo/Grande
3504701,3504701,Bauru,Rua Afonso Pena,5-40,,,17060-250,Bauru,"Rua Afonso Pena, 5-40 - , Bauru, 17060-250",(14) 3222-3903 / 3222-6349 / 3222-6677,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_bauru/mapa_bauru,,,,,,,,,,,,,,,,,,8,VIII,Tietê/Batalha,UGRHI Tietê/Batalha
3504800,3504800,São José do Rio Preto,Rua Voluntários de São Paulo,3539,,Centro,15015-200,São José do Rio Preto,"Rua Voluntários de São Paulo, 3539 - Centro, São José do Rio Preto, 15015-200",(17) 3121-4354,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_sao_jose/mapa_saojosedoriopreto,,,,,,,,,,,,,,,,,,7,VII,Turvo/Grande,UGRHI Turvo/Grande
3504909,3504909,Taubaté,Rua José Licurgo Indiani,s/n,,Jardim Maria Augusta,12070-070,Taubaté,"Rua José Licurgo Indiani, s/n - Jardim Maria Augusta, Taubaté, 12070-070",(12) 3621-4801,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_taubate/mapa_taubate,1,I,Núcleo Paraíba do Sul,Dr. Jaime Meira do Nascimento Júnior,PJ de Cruzeiro,Praça Melvin Jones,22,,Jardim São Dimas,12245-360,São José dos Campos,"Praça Melvin Jones, 22, Jardim São Dimas, São José dos Campos, 12245-360",(12) 3941-3292,gaemaps@mpsp.mp.br,http://www.mp.sp.gov.br/portal/page/portal/cao_urbanismo_e_meio_ambiente/rede_gaema/Vale_do_paraiba,"Ato Normativo nº 552/08-PGJ, de 04/09/08",http://biblioteca.mp.sp.gov.br/PHL_img/ATOS/552.pdf,,,,
3505005,3505005,Sorocaba,Rua Professora Zélia Dulce de Campos Maia,74,,Vila Florinda,18040-580,Sorocaba,"Rua Professora Zélia Dulce de Campos Maia, 74 - Vila Florinda, Sorocaba, 18040-580",(15) 3231-6955 / 3233-7370 / 3211-2672,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_sorocaba/mapa_sorocaba,,,,,,,,,,,,,,,,,,6,VI,Alto Paranapanema,UGRHI Alto Paranapanema
3505104,3505104,Araçatuba,Avenida Joaquim Pompeu de Toledo,1261,,Saudade,16020-277,Araçatuba,"Avenida Joaquim Pompeu de Toledo, 1261 - Saudade, Araçatuba, 16020-277",(18) 3303-7480,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_aracatuba/mapa_aracatuba,,,,,,,,,,,,,,,,,,10,X,Baixo Tietê,UGRHI Baixo Tietê
3505203,3505203,Bauru,Rua Afonso Pena,5-40,,,17060-250,Bauru,"Rua Afonso Pena, 5-40 - , Bauru, 17060-250",(14) 3222-3903 / 3222-6349 / 3222-6677,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_bauru/mapa_bauru,,,,,,,,,,,,,,,,,,5,V,Tietê/Jacaré,UGHRI Tietê/Jacaré
3505302,3505302,Bauru,Rua Afonso Pena,5-40,,,17060-250,Bauru,"Rua Afonso Pena, 5-40 - , Bauru, 17060-250",(14) 3222-3903 / 3222-6349 / 3222-6677,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_bauru/mapa_bauru,,,,,,,,,,,,,,,,,,5,V,Tietê/Jacaré,UGHRI Tietê/Jacaré
3505351,3505351,Sorocaba,Rua Professora Zélia Dulce de Campos Maia,74,,Vila Florinda,18040-580,Sorocaba,"Rua Professora Zélia Dulce de Campos Maia, 74 - Vila Florinda, Sorocaba, 18040-580",(15) 3231-6955 / 3233-7370 / 3211-2672,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_sorocaba/mapa_sorocaba,2,II,Núcleo Vale do Ribeira,Dr. Nilton de Oliveira Mello Neto,1º PJ de Jacupiranga,Avenida Clara Gianotti de Souza,102,Salas 106 e 108,Centro,11900-000,Registro,"Avenida Clara Gianotti de Souza, 102, Salas 106 e 108, Centro, Registro, 11900-000",(13) 3821-2934 / 3821-4844,gaemavr@mpsp.mp.br,http://www.mp.sp.gov.br/portal/page/portal/cao_urbanismo_e_meio_ambiente/rede_gaema/Vale_do_Ribeira,"Ato Normativo nº 552/08-PGJ, de 04/09/08",http://biblioteca.mp.sp.gov.br/PHL_img/ATOS/552.pdf,,,,
3505401,3505401,Vale do Ribeira,Avenida Clara Gianotti de Souza,360,,Centro,11900-000,Registro,"Avenida Clara Gianotti de Souza, 360 - Centro, Registro, 11900-000",(13) 3822-3147 / 3821-8061,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_vale_do_ribeira/mapa_valedoribeira,2,II,Núcleo Vale do Ribeira,Dr. Nilton de Oliveira Mello Neto,1º PJ de Jacupiranga,Avenida Clara Gianotti de Souza,102,Salas 106 e 108,Centro,11900-000,Registro,"Avenida Clara Gianotti de Souza, 102, Salas 106 e 108, Centro, Registro, 11900-000",(13) 3821-2934 / 3821-4844,gaemavr@mpsp.mp.br,http://www.mp.sp.gov.br/portal/page/portal/cao_urbanismo_e_meio_ambiente/rede_gaema/Vale_do_Ribeira,"Ato Normativo nº 552/08-PGJ, de 04/09/08",http://biblioteca.mp.sp.gov.br/PHL_img/ATOS/552.pdf,,,,
3505500,3505500,São José do Rio Preto,Rua Voluntários de São Paulo,3539,,Centro,15015-200,São José do Rio Preto,"Rua Voluntários de São Paulo, 3539 - Centro, São José do Rio Preto, 15015-200",(17) 3121-4354,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_sao_jose/mapa_saojosedoriopreto,,,,,,,,,,,,,,,,,,4,IV,Baixo Pardo/Grande,UGRHI Baixo Pardo/Grande
3505609,3505609,Ribeirão Preto,Rua Otto Benz,1070,,Nova Ribeirânia,14096-580,Ribeirão Preto,"Rua Otto Benz, 1070 - Nova Ribeirânia, Ribeirão Preto, 14096-580",(16) 3456-3800,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_ribeirao_preto/mapa_ribeiraopreto,5,V,Núcleo Pardo,Dr. Luís Henrique Paccagnella,20º PJ de Ribeirão Preto,Rua Alice Alem Saad,855,,Nova Ribeirânia,14096-570,Ribeirão Preto,"Rua Alice Alem Saad, 855, Nova Ribeirânia, Ribeirão Preto, 14096-570",(16) 3995-1453 / 3995-1451,gaemapardo@mpsp.mp.br,http://www.mp.sp.gov.br/portal/page/portal/cao_urbanismo_e_meio_ambiente/rede_gaema/Pardo,"Ato Normativo nº 552/08-PGJ, de 04/09/08",http://biblioteca.mp.sp.gov.br/PHL_img/ATOS/552.pdf,,,,
3505708,3505708,Grande São Paulo II,Rua Riachuelo,115,,Centro,01007-904,São Paulo,"Rua Riachuelo, 115 - Centro, São Paulo, 01007-904",(11) 3119-9000,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/gd_saopaulo2/mapa_gdspII,,,,,,,,,,,,,,,,,,13,XIII,Cotia/Pirapora,UGRHI Alto Tietê
3505807,3505807,Presidente Prudente,Rua Ribeiro de Barros,630,,Jardim Aviação,19020-430,Presidente Prudente,"Rua Ribeiro de Barros, 630 - Jardim Aviação, Presidente Prudente, 19020-430",(18) 3221-7156,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_pprudente/mapa_presidenteprudente,,,,,,,,,,,,,,,,,,11,XI,Aguapeí/Peixe,UGRHI Aguapeí/Peixe
3505906,3505906,Franca,Avenida Dr. Ismael Alonso Y Alonso,,,São José,14401-426 ,Franca,"Avenida Dr. Ismael Alonso Y Alonso - São José, Franca, 14401-426 ",(16) 3702-8740 / 3722-1344 / 3722-3801,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_franca/mapa_franca,,,,,,,,,,,,,,,,,,2,II,Sapucaí/Grande,UGRHI Sapucaí/Grande
3506003,3506003,Bauru,Rua Afonso Pena,5-40,,,17060-250,Bauru,"Rua Afonso Pena, 5-40 - , Bauru, 17060-250",(14) 3222-3903 / 3222-6349 / 3222-6677,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_bauru/mapa_bauru,,,,,,,,,,,,,,,,,,8,VIII,Tietê/Batalha,UGRHI Tietê/Batalha
3506102,3506102,Ribeirão Preto,Rua Otto Benz,1070,,Nova Ribeirânia,14096-580,Ribeirão Preto,"Rua Otto Benz, 1070 - Nova Ribeirânia, Ribeirão Preto, 14096-580",(16) 3456-3800,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_ribeirao_preto/mapa_ribeiraopreto,,,,,,,,,,,,,,,,,,4,IV,Baixo Pardo/Grande,UGRHI Baixo Pardo/Grande
3506201,3506201,Araçatuba,Avenida Joaquim Pompeu de Toledo,1261,,Saudade,16020-277,Araçatuba,"Avenida Joaquim Pompeu de Toledo, 1261 - Saudade, Araçatuba, 16020-277",(18) 3303-7480,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_aracatuba/mapa_aracatuba,,,,,,,,,,,,,,,,,,10,X,Baixo Tietê,UGRHI Baixo Tietê
3506300,3506300,Bauru,Rua Afonso Pena,5-40,,,17060-250,Bauru,"Rua Afonso Pena, 5-40 - , Bauru, 17060-250",(14) 3222-3903 / 3222-6349 / 3222-6677,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_bauru/mapa_bauru,,,,,,,,,,,,,,,,,,6,VI,Alto Paranapanema,UGRHI Alto Paranapanema
3506359,3506359,Santos,Rua Bittencourt,141,,Vila Nova,11013-300,Santos,"Rua Bittencourt, 141 - Vila Nova, Santos, 11013-300",(13) 3221-5722,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_santos/mapa_santos,3,III,Núcleo Baixada Santista,Dra. Flávia Maria Gonçalves,10ª PJ de São Vicente,Avenida Conselheiro Nébias,756,5º andar / conj. 505,Boqueirão,11013-300,Santos,"Avenida Conselheiro Nébias, 756, 5º andar / conj. 505, Boqueirão, Santos, 11013-300",(13) 3221-6257,gaemabs@mpsp.mp.br,http://www.mp.sp.gov.br/portal/page/portal/cao_urbanismo_e_meio_ambiente/rede_gaema/Baixada_Santista,"Ato Normativo nº 552/08-PGJ, de 04/09/08",http://biblioteca.mp.sp.gov.br/PHL_img/ATOS/552.pdf,,,,
3506409,3506409,Araçatuba,Avenida Joaquim Pompeu de Toledo,1261,,Saudade,16020-277,Araçatuba,"Avenida Joaquim Pompeu de Toledo, 1261 - Saudade, Araçatuba, 16020-277",(18) 3303-7480,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_aracatuba/mapa_aracatuba,,,,,,,,,,,,,,,,,,10,X,Baixo Tietê,UGRHI Baixo Tietê
3506508,3506508,Araçatuba,Avenida Joaquim Pompeu de Toledo,1261,,Saudade,16020-277,Araçatuba,"Avenida Joaquim Pompeu de Toledo, 1261 - Saudade, Araçatuba, 16020-277",(18) 3303-7480,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_aracatuba/mapa_aracatuba,,,,,,,,,,,,,,,,,,10,X,Baixo Tietê,UGRHI Baixo Tietê
3506607,3506607,Grande São Paulo III,Rua Riachuelo,115,,Centro,01007-904,São Paulo,"Rua Riachuelo, 115 - Centro, São Paulo, 01007-904",(11) 3119-9000,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/gd_saopaulo3/mapa_gdspIII,8,VIII,Núcleo Cabeceiras,Dr. Ricardo Manuel Castro,29º PJ de Guarulhos,Rua Riachuelo,115,"Ed. Aurora, 4º andar",Centro,01007-904,São Paulo,"Rua Riachuelo, 115, Ed. Aurora, 4º andar, Centro, São Paulo, 01007-904",(11) 3119-7144 / 3119-7190,gaemacabeceiras@mpsp.mp.br,http://www.mp.sp.gov.br/portal/page/portal/cao_urbanismo_e_meio_ambiente/rede_gaema/Cabeceiras,"Ato Normativo nº 683/11-PGJ, de 15/02/11",http://biblioteca.mp.sp.gov.br/PHL_IMG/Atos/683.pdf,,,,
3506706,3506706,Ribeirão Preto,Rua Otto Benz,1070,,Nova Ribeirânia,14096-580,Ribeirão Preto,"Rua Otto Benz, 1070 - Nova Ribeirânia, Ribeirão Preto, 14096-580",(16) 3456-3800,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_ribeirao_preto/mapa_ribeiraopreto,,,,,,,,,,,,,,,,,,5,V,Tietê/Jacaré,UGHRI Tietê/Jacaré
3506805,3506805,Bauru,Rua Afonso Pena,5-40,,,17060-250,Bauru,"Rua Afonso Pena, 5-40 - , Bauru, 17060-250",(14) 3222-3903 / 3222-6349 / 3222-6677,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_bauru/mapa_bauru,,,,,,,,,,,,,,,,,,5,V,Tietê/Jacaré,UGHRI Tietê/Jacaré
3506904,3506904,Piracicaba,Rua Almirante Barroso,491,,São Judas,13416-398,Piracicaba,"Rua Almirante Barroso, 491 - São Judas, Piracicaba, 13416-398",(19) 3433-6185 / 3434-7843,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/regioes_adm_piracicaba/mapa_piracicaba,12,XII,Núcleo Tietê/Sorocaba (Não Instalado),,,,,,,,,,,,,"Ato Normativo nº 848/14-PGJ, de 17/10/14",http://biblioteca.mpsp.mp.br/PHL_IMG/Atos/848.pdf,,,,
3507001,3507001,Sorocaba,Rua Professora Zélia Dulce de Campos Maia,74,,Vila Florinda,18040-580,Sorocaba,"Rua Professora Zélia Dulce de Campos Maia, 74 - Vila Florinda, Sorocaba, 18040-580",(15) 3231-6955 / 3233-7370 / 3211-2672,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_sorocaba/mapa_sorocaba,12,XII,Núcleo Tietê/Sorocaba (Não Instalado),,,,,,,,,,,,,"Ato Normativo nº 848/14-PGJ, de 17/10/14",http://biblioteca.mpsp.mp.br/PHL_IMG/Atos/848.pdf,,,,
3507100,3507100,Campinas,Avenida Francisco Xavier de Arruda Camargo,340,,Jardim Santana,13088-902,Campinas,"Avenida Francisco Xavier de Arruda Camargo, 340 - Jardim Santana, Campinas, 13088-902",(19) 3578-8300,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_campinas/mapa_campinas,10,X,Núcleo PCJ-Atibaia (Não Instalado),,,,,,,,,,,,,"Ato Normativo nº 716/11-PGJ, de 05/10/11",http://biblioteca.mp.sp.gov.br/PHL_IMG/Atos/716.pdf,,,,
3507159,3507159,Sorocaba,Rua Professora Zélia Dulce de Campos Maia,74,,Vila Florinda,18040-580,Sorocaba,"Rua Professora Zélia Dulce de Campos Maia, 74 - Vila Florinda, Sorocaba, 18040-580",(15) 3231-6955 / 3233-7370 / 3211-2672,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_sorocaba/mapa_sorocaba,,,,,,,,,,,,,,,,,,6,VI,Alto Paranapanema,UGRHI Alto Paranapanema
3507209,3507209,Presidente Prudente,Rua Ribeiro de Barros,630,,Jardim Aviação,19020-430,Presidente Prudente,"Rua Ribeiro de Barros, 630 - Jardim Aviação, Presidente Prudente, 19020-430",(18) 3221-7156,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_pprudente/mapa_presidenteprudente,7,VII,Núcleo Médio Paranapanema,Dr. Sérgio Campanharo,6º PJ de Assis,Avenida Siqueira Campos,185,,Vila Operária,19804-010,Assis,"Avenida Siqueira Campos, 185, Vila Operária, Assis, 19804-010",(18) 3323-1775,gaemaparanapanema@mpsp.mp.br,http://www.mp.sp.gov.br/portal/page/portal/cao_urbanismo_e_meio_ambiente/rede_gaema/Medio_Paranapanema,"Ato Normativo nº 649/10-PGJ, de 17/06/10",http://biblioteca.mp.sp.gov.br/PHL_IMG/Atos/649.pdf,,,,
3507308,3507308,Bauru,Rua Afonso Pena,5-40,,,17060-250,Bauru,"Rua Afonso Pena, 5-40 - , Bauru, 17060-250",(14) 3222-3903 / 3222-6349 / 3222-6677,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_bauru/mapa_bauru,,,,,,,,,,,,,,,,,,5,V,Tietê/Jacaré,UGHRI Tietê/Jacaré
3507407,3507407,Bauru,Rua Afonso Pena,5-40,,,17060-250,Bauru,"Rua Afonso Pena, 5-40 - , Bauru, 17060-250",(14) 3222-3903 / 3222-6349 / 3222-6677,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_bauru/mapa_bauru,,,,,,,,,,,,,,,,,,8,VIII,Tietê/Batalha,UGRHI Tietê/Batalha
3507456,3507456,Bauru,Rua Afonso Pena,5-40,,,17060-250,Bauru,"Rua Afonso Pena, 5-40 - , Bauru, 17060-250",(14) 3222-3903 / 3222-6349 / 3222-6677,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_bauru/mapa_bauru,,,,,,,,,,,,,,,,,,5,V,Tietê/Jacaré,UGHRI Tietê/Jacaré
3507506,3507506,Bauru,Rua Afonso Pena,5-40,,,17060-250,Bauru,"Rua Afonso Pena, 5-40 - , Bauru, 17060-250",(14) 3222-3903 / 3222-6349 / 3222-6677,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_bauru/mapa_bauru,12,XII,Núcleo Tietê/Sorocaba (Não Instalado),,,,,,,,,,,,,"Ato Normativo nº 848/14-PGJ, de 17/10/14",http://biblioteca.mpsp.mp.br/PHL_IMG/Atos/848.pdf,,,,
3507605,3507605,Campinas,Avenida Francisco Xavier de Arruda Camargo,340,,Jardim Santana,13088-902,Campinas,"Avenida Francisco Xavier de Arruda Camargo, 340 - Jardim Santana, Campinas, 13088-902",(19) 3578-8300,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_campinas/mapa_campinas,10,X,Núcleo PCJ-Atibaia (Não Instalado),,,,,,,,,,,,,"Ato Normativo nº 716/11-PGJ, de 05/10/11",http://biblioteca.mp.sp.gov.br/PHL_IMG/Atos/716.pdf,,,,
3507704,3507704,Araçatuba,Avenida Joaquim Pompeu de Toledo,1261,,Saudade,16020-277,Araçatuba,"Avenida Joaquim Pompeu de Toledo, 1261 - Saudade, Araçatuba, 16020-277",(18) 3303-7480,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_aracatuba/mapa_aracatuba,,,,,,,,,,,,,,,,,,10,X,Baixo Tietê,UGRHI Baixo Tietê
3507753,3507753,Araçatuba,Avenida Joaquim Pompeu de Toledo,1261,,Saudade,16020-277,Araçatuba,"Avenida Joaquim Pompeu de Toledo, 1261 - Saudade, Araçatuba, 16020-277",(18) 3303-7480,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_aracatuba/mapa_aracatuba,,,,,,,,,,,,,,,,,,10,X,Baixo Tietê,UGRHI Baixo Tietê
3507803,3507803,Ribeirão Preto,Rua Otto Benz,1070,,Nova Ribeirânia,14096-580,Ribeirão Preto,"Rua Otto Benz, 1070 - Nova Ribeirânia, Ribeirão Preto, 14096-580",(16) 3456-3800,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/rel_regionais_ribeirao_preto/mapa_ribeiraopreto,5,V,Núcleo Pardo,Dr. Luís Henrique Paccagnella,20º PJ de Ribeirão Preto,Rua Alice Alem Saad,855,,Nova Ribeirânia,14096-570,Ribeirão Preto,"Rua Alice Alem Saad, 855, Nova Ribeirânia, Ribeirão Preto, 14096-570",(16) 3995-1453 / 3995-1451,gaemapardo@mpsp.mp.br,http://www.mp.sp.gov.br/portal/page/portal/cao_urbanismo_e_meio_ambiente/rede_gaema/Pardo,"Ato Normativo nº 552/08-PGJ, de 04/09/08",http://biblioteca.mp.sp.gov.br/PHL_img/ATOS/552.pdf,,,,
3507902,3507902,Piracicaba,Rua Almirante Barroso,491,,São Judas,13416-398,Piracicaba,"Rua Almirante Barroso, 491 - São Judas, Piracicaba, 13416-398",(19) 3433-6185 / 3434-7843,http://www.mpsp.mp.br/portal/page/portal/Promotorias_de_Justica/regioes_adm/relacoes_regionais/regioes_adm_piracicaba/mapa_piracicaba,,,,,,,,,,,,,,,,,,5,V,Tietê/Jacaré,UGHRI Tietê/Jacaré
